api_index_no:227,api_kaih:41,api_tais:0,api_sinfo:"高雄型の４番艦、鳥海です。<br>マレー、ソロモン、マリアナ、レイテと数々の作戦に参加しました。<br>鳥海の名は、現在、海自のイージス護衛艦、その4番艦に受け継がれています。"
api_index_no:228,api_kaih:42,api_tais:0,api_sinfo:"高雄型重巡洋艦３番艦の摩耶さまだ。<br>生まれは神戸。南方作戦や激戦のソロモン海で暴れまくってやったぜ！<br>ああん？　レイテ？　んだよ、潜水艦って奴は苦手だよ。"
api_index_no:229,api_kaih:36,api_tais:0,api_sinfo:"雲龍型航空母艦、その二番艦、天城です。戦時急造計画であるマル急計画により、建造されました。<br>空母機動部隊として運用されることは叶いませんでしたが、呉空襲時の対空戦で奮闘しました。"
api_index_no:230,api_kaih:37,api_tais:0,api_sinfo:"雲龍型航空母艦の三番艦、葛城よ。そう、正規空母。<br>ちょっと生まれるのが遅かったみたい。でも、戦いが終わった後で、私は全力で働いたの。ある意味、私が一番なんだから。ホントよ？ホントなんだから。"
api_index_no:231,api_kaih:18,api_tais:0,api_sinfo:"ドイツ海軍のUボート、潜水艦U-511……です。<br>頑張って、ここまで来ました。<br>皆と仲良くなれたら…いいなって…ここの文化に馴染めたらいいなって…思います。"
api_index_no:236,api_kaih:24,api_tais:0,api_sinfo:"ドイツ海軍のUボート、U-511を日本海軍式に改装して運用した、呂号第500潜水艦です。<br>舞鶴を母港として運用されました。実戦には出なかったんだけど、対潜部隊の訓練などで活躍しました、はい！"
api_index_no:241,api_kaih:28,api_tais:0,api_sinfo:"パスタの国で生まれました。ヴィットリオ・ヴェネト級戦艦２番艦、リットリオです。<br>高速で兵装も充実した新鋭高速戦艦です。妹のローマ共々、どうぞよろしくお願い致します。"
api_index_no:242,api_kaih:27,api_tais:0,api_sinfo:"イタリア生まれの最新鋭艦よ。ヴィットリオ・ヴェネト級戦艦４番艦、ローマ。<br>そうね、あの時は姉さんと一緒だったわ。あの化け物を落とされた日。忘れないわ、あの痛み。絶対忘れないんだから。"
api_index_no:245,api_kaih:32,api_tais:0,api_sinfo:"あたしが水上機母艦、秋津洲よ！<br>そう、大型飛行艇の運用支援や洋上補給のために建造された、飛行艇母艦。え、迷彩が厚化粧？　ホントに失礼かも。二式大艇ちゃんはあげないからね！"
api_index_no:246,api_kaih:35,api_tais:0,api_sinfo:"パスタの国で生まれました。ヴィットリオ・ヴェネト級戦艦２番艦、リットリオ改め、イタリアです。<br>高速で兵装も充実した新鋭高速戦艦です。妹のローマ共々、どうぞよろしくお願い致します。"
api_index_no:247,api_kaih:32,api_tais:0,api_sinfo:"イタリア生まれの最新鋭艦よ。ヴィットリオ・ヴェネト級戦艦４番艦、ローマ。<br>そうね、あの時は姉さんと一緒だったわ。あの化け物を落とされた日。忘れないわ、あの痛み。絶対忘れないんだから。"
api_index_no:250,api_kaih:35,api_tais:0,api_sinfo:"あたしが水上機母艦、秋津洲よ！<br>そう、大型飛行艇の運用支援や洋上補給のために建造された、飛行艇母艦。え、迷彩が厚化粧？　ホントに失礼かも。二式大艇ちゃんはあげないからね！"
api_index_no:153,api_kaih:33,api_tais:0,api_sinfo:"航空母艦「大鳳」です。<br>飛行甲板まで十分な防御を施された最新鋭の正規空母です。密閉型の格納庫も素敵でしょ？　え？　ガスが溜りやすい…ですって…失礼しちゃう。こ、今度は絶対に大丈夫！"
api_index_no:156,api_kaih:34,api_tais:0,api_sinfo:"航空母艦「大鳳」です。<br>飛行甲板まで十分な防御を施された最新鋭の正規空母です。密閉型の格納庫やハリケーン・バウもいい感じでしょ？　装甲甲板もお化粧直ししてみたわ。どう？似合う？"
api_index_no:234,api_kaih:51,api_tais:28,api_sinfo:"帝国海軍の駆逐艦で初めて大型で強力な61cm魚雷を搭載しました、睦月です！<br>旧式ながら、第一線で頑張ったのです！"
api_index_no:235,api_kaih:50,api_tais:27,api_sinfo:"睦月型駆逐艦２番艦の如月と申します。<br>ウェーク島では五月蠅いF4F戦闘機の攻撃を受けながら奮戦しました。<br>いやん、ほんと、髪の毛が潮風で痛んじゃう……。"
api_index_no:237,api_kaih:46,api_tais:28,api_sinfo:"特Ⅲ型駆逐艦１番艦の暁よ。<br>吹雪型をベースに航行性能や航続距離を向上させたの。特型駆逐艦の最終完成形なんだから！<br>ちゃんとレディーとして活躍したのよ！<br>ほ、ほんとなんだからっ。"
api_index_no:217,api_kaih:38,api_tais:0,api_sinfo:"古鷹型重巡洋艦の２番艦、加古だよぉ。<br>第一次ソロモン海戦で大活躍したんだからね！<br>あ、帰り道？ホント、行きはよいよい、帰りは怖い～ってね！"
api_index_no:200,api_kaih:45,api_tais:48,api_sinfo:"長良型軽巡洋艦の阿武隈です。<br>はい…正直いって、北上さんは苦手です。なに、あの人…でも、艦首もきれいに直して頑張りました！<br>潮ちゃんも…ありがとね…。"
